telemetry_id,vehicle_id,recorded_at,soc,soh,voltage_v,current_a,temperature_c,charge_cycles,failure_risk_score
18757,3,2020-07-14 09:00:00,0.9144503680336216,0.945348520507349,381.8993582371408,-28.229241733822423,28.143943088784564,158.9951586392587,0
18758,4,2020-07-14 09:15:00,0.8967046464339566,0.9545219080995616,382.99924041919246,-151.71611195452311,28.620836065412966,182.95445990376209,1
18759,5,2020-07-14 09:30:00,0.8113605903443182,0.958776344223064,231.8900476867065,-19.320688500942623,31.31998395844959,105.1797716393118,0
18760,1,2020-07-14 09:45:00,0.8249777659988466,0.9039774238902382,353.54262577902574,-13.868559405811324,28.16597264237182,106.9491141486834,0
18761,2,2020-07-14 10:00:00,0.8143197900886802,0.9201415708989096,351.3571587478145,-25.748535508860336,28.61136910652087,145.65350394888029,0
18762,3,2020-07-14 10:15:00,0.978542382544081,0.9820931253881658,386.06004033252793,-39.00566626881852,59.71928570337576,585.9018369772397,0
18763,4,2020-07-14 10:30:00,0.8486293388213906,0.9701831538353836,207.08345358389096,-28.63911165276459,32.069854122160244,155.045257102902,0
18764,5,2020-07-14 10:45:00,0.9619494601434108,0.9500628161674868,396.5498569178816,-18.60037251795594,28.141058381268145,132.13455075636583,0
18765,1,2020-07-14 11:00:00,0.0849775712392507,0.9068156258490236,386.882827620536,-13.63497841126444,28.5593541621302,103.10096902850354,0
18766,2,2020-07-14 11:15:00,0.9141053629757212,0.9582965568373089,360.8929349305077,-17.340181814363802,59.56317285335816,136.6072316908593,0
18767,3,2020-07-14 11:30:00,0.8790712526474693,0.9557676458729872,248.82479164398228,-114.30354199682324,28.953901605819247,147.69545378943076,0
18768,4,2020-07-14 11:45:00,0.9549231783489736,0.9250761854857537,366.56510862355816,-35.450129890101,26.41615010047397,155.3913417272642,0
18769,5,2020-07-14 12:00:00,0.9650849826757332,0.933658116599176,360.8997155236917,-41.80991602436523,56.83053352797794,199.66889019789116,0
18770,1,2020-07-14 12:15:00,0.8041382380769969,0.9071008880534772,369.8657345682343,-185.4238512437415,54.60554998789316,123.30461119092683,0
18771,2,2020-07-14 12:30:00,0.8428390435895264,0.9320414710942538,383.94402308578,-45.295630601697766,28.103686751099563,614.9386518961855,0
18772,3,2020-07-14 12:45:00,0.9893799395542384,0.5941033905632395,351.4801387109902,-134.46816618970348,33.55233110058889,138.48330869869525,0
18773,4,2020-07-14 13:00:00,0.97396431919616,0.9183294763898572,372.71192192834224,-27.04303329856881,26.96245416213076,119.0858174128152,0
18774,5,2020-07-14 13:15:00,0.848169784385618,0.4237467808046665,374.8760050162924,-20.860835865097396,27.52594077407441,121.20970044757588,0
18775,1,2020-07-14 13:30:00,0.8635569884901532,0.952940874519394,355.7155397250534,-41.596689394536206,46.93588513509143,123.58086794062407,0
18776,2,2020-07-14 13:45:00,0.95599339183584,0.9448364431244106,356.34366312733096,-31.887789877961108,26.655483072459013,146.63255551444053,0
18777,3,2020-07-14 14:00:00,0.8207976628247597,0.9125282222777912,381.4048452825235,-20.328613279482735,32.436099694361246,150.01127894675653,0
18778,4,2020-07-14 14:15:00,0.9326084677556048,0.4732317000193541,387.9407799149073,-25.4043341743366,50.17054588198992,184.05186762704383,0
18779,5,2020-07-14 14:30:00,0.8450625023196099,0.9590972757186528,234.76699919535832,-28.014723311332407,45.79022556851792,104.46118788100304,0
18780,1,2020-07-14 14:45:00,0.9789899584159508,0.976822610567183,367.5956653959805,-142.63979848282472,58.87546633304466,176.40734277536035,0
18781,2,2020-07-14 15:00:00,0.9661602932896224,0.9280710997806324,399.7467238712103,-49.7490426145938,29.041451858933083,598.5333370505106,0
18782,3,2020-07-14 15:15:00,0.806941492584584,0.9284578946299156,357.0981490350314,-131.97411563308393,34.56203528602494,198.63746022048664,0
18783,4,2020-07-14 15:30:00,0.9747504264943418,0.9528478721370108,371.0098969319525,-14.885694621472105,34.60460413579098,189.06933996975653,0
18784,5,2020-07-14 15:45:00,0.8850069905932185,0.9531665928410652,379.2295977335949,-24.08044895178173,32.398298453200255,679.9012682061505,0
18785,1,2020-07-14 16:00:00,0.1880695459460694,0.5023044444357058,350.1000078818607,-49.01459731628102,31.61038656505485,177.37563324618503,0
18786,2,2020-07-14 16:15:00,0.9543677240748334,0.9824075598689476,375.9380478243884,-103.15326619567335,34.414505179629266,159.73505947525624,0
18787,3,2020-07-14 16:30:00,0.8099781501242508,0.9021959911028964,362.7007630146243,-44.84655152767167,26.07455020021107,506.54926301308586,0
18788,4,2020-07-14 16:45:00,0.1449171188982018,0.5690790638407424,381.1870329961837,-35.7266576396799,58.87229563760543,153.79675478475565,0
18789,5,2020-07-14 17:00:00,0.1810925530343761,0.5409246001617005,230.1653020248781,-34.01536021568034,59.37154496187709,132.32200910782643,0
18790,1,2020-07-14 17:15:00,0.8582560090021935,0.951592112162978,203.23014327564368,-12.834114232006009,31.7151179977976,134.28159008560118,0
18791,2,2020-07-14 17:30:00,0.8965436850053412,0.96622892301067,353.678922031297,-35.618521772551475,30.9312218847065,126.34087633586846,0
18792,3,2020-07-14 17:45:00,0.8638071495129018,0.9923759054112016,354.15640268550106,-16.155811519553616,31.504295825676397,147.6909368732599,0
18793,4,2020-07-14 18:00:00,0.8937110500828807,0.9014358393948296,374.645715397736,-45.39166402226526,33.02582903119738,110.76687116027404,0
18794,5,2020-07-14 18:15:00,0.179638311365865,0.9064656195164869,373.8810118937591,-47.05616919460763,30.762985925611414,160.23588408726573,0
18795,1,2020-07-14 18:30:00,0.9128557963076964,0.4772500833058225,366.9850842878951,-30.61228027449935,25.86968170530028,101.33484216562262,1
18796,2,2020-07-14 18:45:00,0.8019244925561327,0.9852557638070352,399.6617051954305,-23.80433477444408,31.07456795505371,158.2995824290905,0
18797,3,2020-07-14 19:00:00,0.8498706905910369,0.9747606920843116,352.91918675831937,-48.1782851696938,29.15781031948468,193.79931494129693,0
18798,4,2020-07-14 19:15:00,0.141067936882754,0.9939979258026792,395.2917185608893,-40.71295618675478,30.99948062377376,137.93373331848417,0
18799,5,2020-07-14 19:30:00,0.1239701587818281,0.4631193554035162,370.5617915238013,-180.6402504699072,33.26974468151266,511.6349955976007,0
18800,1,2020-07-14 19:45:00,0.1604157597381468,0.9511137868749616,391.4869640179186,-144.17663521842334,30.725940454999265,117.10917575352843,0
18801,2,2020-07-14 20:00:00,0.9323374852392856,0.9878236517411604,382.0475580319063,-19.575267811780908,26.407923059424512,523.7714942894372,0
18802,3,2020-07-14 20:15:00,0.9660818611925506,0.9908055818023273,362.3375616988262,-43.33078420044315,25.090962244567564,163.1116029098141,0
18803,4,2020-07-14 20:30:00,0.933996282106072,0.9659859705173466,390.7392717756212,-43.16126812245949,28.882595187438472,147.85013134308318,0
18804,5,2020-07-14 20:45:00,0.8191553265919101,0.954458662634557,356.0309283878977,-34.13887851829313,55.82151751165145,551.1630457623771,0
18805,1,2020-07-14 21:00:00,0.9322743205479356,0.4958927789309337,246.7893856738529,-24.47489652937548,52.15906830478495,117.05887230761094,0
18806,2,2020-07-14 21:15:00,0.9419143297947018,0.923873457475669,389.9049088226776,-24.402289478609163,34.34580798552792,126.1478461896219,0
18807,3,2020-07-14 21:30:00,0.1498224442953555,0.953015778573036,218.7973164578908,-11.900764645788144,25.618232892682776,138.76097775884057,0
18808,4,2020-07-14 21:45:00,0.9675787889036582,0.946816229035746,399.5763839972203,-35.77623743206162,31.901773222160926,160.18160468605703,0
18809,5,2020-07-14 22:00:00,0.8402731550839955,0.957327893989496,373.2688788699715,-16.028389440146647,32.91596399932782,189.03986779815705,0
18810,1,2020-07-14 22:15:00,0.8397627670209961,0.9147519894084608,204.10103365231197,-17.138270137639083,32.11777509681716,192.06294996444,0
18811,2,2020-07-14 22:30:00,0.8484541253751354,0.4179488097903297,381.4168421349984,-17.021388157004075,30.969628102353248,181.49401281681423,0
18812,3,2020-07-14 22:45:00,0.0054841797143838,0.9052173613003982,399.45933259328905,-14.846714475567566,31.09349746677129,148.2615397495835,1
18813,4,2020-07-14 23:00:00,0.8765785859721676,0.907490566947228,351.7601358533874,-26.640788749660835,34.20087346956871,161.9486777822813,0
18814,5,2020-07-14 23:15:00,0.8147567920219183,0.9538809967226092,356.6771730814295,-39.698050255947535,30.829814691996543,183.3551914443325,0
18815,1,2020-07-14 23:30:00,0.8828375124813699,0.9651502261313288,358.1682378727984,-33.51826486015352,33.126911797496284,180.60225201355183,0
18816,2,2020-07-14 23:45:00,0.8886079750093275,0.5496202776567347,354.23295134232114,-41.10061156326558,29.27765848090001,144.482063662746,0
18817,3,2020-07-15 00:00:00,0.959778177826395,0.9326493329957978,389.01638218228027,-26.45073657773101,26.58605912669065,117.71667418056543,0
18818,4,2020-07-15 00:15:00,0.8985138111859325,0.9854417708560445,360.353545654664,-37.32623604753484,30.923316365146214,117.82578415295406,0
18819,5,2020-07-15 00:30:00,0.9875949627475612,0.9588993219650388,363.80573225192,-41.80992739169402,32.05895000210208,116.74905112605845,0
18820,1,2020-07-15 00:45:00,0.9262476724256316,0.9465030297512504,363.9935777376958,-23.88930033826245,25.184018241463743,189.250961576107,0
18821,2,2020-07-15 01:00:00,0.1284881317702976,0.9604800917234864,398.166423440156,-16.66372252334145,29.983022064310823,677.374784058967,0
18822,3,2020-07-15 01:15:00,0.9358402892138472,0.952987476066212,371.58700013581705,-47.28869971175451,32.343535175217326,103.48151512210217,0
18823,4,2020-07-15 01:30:00,0.9846041599273284,0.9900483779758836,241.1613293793251,-31.557000585907563,25.630100922741924,145.156198577765,0
18824,5,2020-07-15 01:45:00,0.1730016797471994,0.9900154388951262,376.0740754271887,-49.12283936824792,47.72208633970895,189.45434606817787,0
18825,1,2020-07-15 02:00:00,0.8215785941427594,0.9619743337189026,398.0510816204789,-169.67528556814037,31.87644124320276,195.33950732437893,1
18826,2,2020-07-15 02:15:00,0.8681466650292444,0.9048819769603466,207.12899717256568,-48.61023625134894,59.84590234785543,199.8997153784533,0
18827,3,2020-07-15 02:30:00,0.9074630647968216,0.9102129308217912,202.08389769505504,-22.0619336166331,31.34305877195456,192.1240457887037,0
18828,4,2020-07-15 02:45:00,0.9778757453861168,0.9330319688506312,367.1802701513403,-35.321689975666274,30.68827382488193,106.50659277606442,0
18829,5,2020-07-15 03:00:00,0.1975750200728215,0.580388879983481,374.02189619591593,-14.153333354785469,27.02341927642788,159.54150278759045,0
18830,1,2020-07-15 03:15:00,0.8995418860718174,0.925720586928328,361.43243340402,-196.6131632446189,29.613377410219684,170.72769215700305,0
18831,2,2020-07-15 03:30:00,0.1275143202747147,0.9183600927769796,385.6606684485424,-41.011846325418446,31.78131522644979,156.72968356116505,0
18832,3,2020-07-15 03:45:00,0.8374500155772804,0.4370803926832726,376.91094450183607,-14.992416234390896,27.227785984162303,117.33477027883768,0
18833,4,2020-07-15 04:00:00,0.912984621510539,0.9851234028669732,373.4797742023756,-42.78107088418143,49.986649047844,118.2061963684765,0
18834,5,2020-07-15 04:15:00,0.0144356420608168,0.9282016540964764,391.0635593262163,-162.47334828972515,34.94294929661808,172.86178435049302,0
18835,1,2020-07-15 04:30:00,0.9956529932499628,0.5626300812792107,379.4210544162702,-126.85101004310914,30.18330066081181,182.7647765668983,0
18836,2,2020-07-15 04:45:00,0.0683729480361989,0.991955950807334,369.94191130604366,-13.791173817177352,31.48730850702716,500.65321745027154,0
18837,3,2020-07-15 05:00:00,0.935047246118086,0.9221099469019196,380.25475069565874,-35.37369879719222,32.357672520609896,164.65597844337117,0
18838,4,2020-07-15 05:15:00,0.9877160062698236,0.9063416772683028,229.8703622067526,-17.853788955489307,50.22195739506681,173.31725956960895,0
18839,5,2020-07-15 05:30:00,0.0855933330579245,0.963842068241926,373.37099788726647,-27.72573595856472,29.12394461777408,672.8628101318853,0
18840,1,2020-07-15 05:45:00,0.9256935890773788,0.94909826127755,384.62110155061856,-49.74457284868172,28.74725419999274,134.9128469669282,0
18841,2,2020-07-15 06:00:00,0.1691361678805775,0.9181096598704044,391.22958821083216,-44.5488817661229,58.951762951057816,185.9966999885922,0
18842,3,2020-07-15 06:15:00,0.1027817776450759,0.931987374835499,398.0531559832349,-37.34247118593782,56.94510566591479,181.86238691563307,0
18843,4,2020-07-15 06:30:00,0.0507224712183642,0.9460918542898428,370.8182158933576,-43.59467980564834,49.88713052046383,149.27014635950502,0
18844,5,2020-07-15 06:45:00,0.9368166928895912,0.9557527827854244,391.5451006823511,-14.184246577554376,28.77702581997122,138.37175121632765,0
18845,1,2020-07-15 07:00:00,0.8759578923512821,0.9072516324977108,392.2020182213005,-37.889228589487786,34.62861630120967,102.37011588387416,1
18846,2,2020-07-15 07:15:00,0.0006403134389976,0.9655541861506493,362.7008128841578,-34.95546251888455,49.543304635326734,106.8137902106031,0
18847,3,2020-07-15 07:30:00,0.8355608748226934,0.9805584901948856,365.74352980938,-21.10377356331854,30.772773566408667,102.45704087496298,0
18848,4,2020-07-15 07:45:00,0.9339108361141236,0.9005373006097933,352.7047289972067,-129.5917133260964,25.547508763908706,183.4828887999779,0
18849,5,2020-07-15 08:00:00,0.1824537056618348,0.9542243797057786,368.8102703729553,-21.47214020935621,25.112144003080715,655.5329853473085,0
18850,1,2020-07-15 08:15:00,0.9941981360137072,0.912309103941002,357.1005597500233,-40.57084661290911,58.6778530664244,119.38136695349807,0
18851,2,2020-07-15 08:30:00,0.0443857901071265,0.972208973618872,204.80405413485892,-23.87466768073487,29.880264170258545,571.1319997004188,0
18852,3,2020-07-15 08:45:00,0.9997251197044428,0.9946670114667796,398.8739408455369,-11.456112850469973,52.30102203878695,546.8163035432398,0
18853,4,2020-07-15 09:00:00,0.809035669943115,0.9108395193850924,210.97712976491368,-104.45181263557257,34.04453053404589,174.474501908009,0
18854,5,2020-07-15 09:15:00,0.8136349270514479,0.4406186216794288,213.7482522009728,-19.418286045269276,28.08441635968628,141.48203685126867,0
18855,1,2020-07-15 09:30:00,0.8831294486071304,0.9706482466617644,372.2712344188111,-17.831064963583927,29.37415867257281,142.88487113618572,0
18856,2,2020-07-15 09:45:00,0.857727768635781,0.9998879586337268,353.2169546092912,-26.77630386366518,30.103204185613254,108.90035468630964,1
18857,3,2020-07-15 10:00:00,0.8882511786161191,0.9806490251034524,353.2546605821664,-40.74243122903372,33.88644306717282,157.77182168340138,1
18858,4,2020-07-15 10:15:00,0.082590358386094,0.9418677235110336,390.3622782224559,-38.88412053534017,28.602384377131006,648.1225143329578,0
18859,5,2020-07-15 10:30:00,0.9415416671327,0.9059704596705628,395.3783487467709,-36.73821305228758,58.21469331457378,169.88639672327398,0
18860,1,2020-07-15 10:45:00,0.8792751631936795,0.4176328270854448,226.2931444030085,-41.176042417757984,29.760812576388496,101.769259846363,0
18861,2,2020-07-15 11:00:00,0.9421897934462884,0.9424644973202349,393.89155293184,-29.2353839561098,34.5043580284255,196.36712815931327,0
18862,3,2020-07-15 11:15:00,0.8827638568554158,0.911283575713,388.63568180019183,-15.766699774143426,58.00787970318636,154.13801301659595,0
18863,4,2020-07-15 11:30:00,0.8936870360735935,0.9934440043802848,359.1337368223403,-33.67335101793453,27.85204919219707,699.3404933099757,0
18864,5,2020-07-15 11:45:00,0.9714878500291138,0.9998574236285044,369.3569848776358,-30.468741205598697,33.946199528739385,175.65561773840142,0
18865,1,2020-07-15 12:00:00,0.9267587060322928,0.9171729123852008,362.97182050322095,-26.180807089847725,31.242417337329645,156.1798824360925,0
18866,2,2020-07-15 12:15:00,0.8230685384687749,0.906732503400656,378.73150306961327,-38.23879095432858,54.10928663970256,692.2385845465711,0
18867,3,2020-07-15 12:30:00,0.9527471389285554,0.9242411904746344,354.65483384968525,-126.89502639234202,29.7399491303607,181.63334161330064,0
18868,4,2020-07-15 12:45:00,0.9651174533483784,0.9138732930982328,399.3525554685858,-38.86373398220309,25.23700129600123,171.18150118953758,1
18869,5,2020-07-15 13:00:00,0.9850048121797346,0.9908301566089694,361.32683591582,-41.35240514532225,30.44940851556053,172.49017759085314,0
18870,1,2020-07-15 13:15:00,0.9868588899799442,0.9072887559558522,386.575206037775,-29.765834229665387,31.85830708219971,644.0644967971357,0
18871,2,2020-07-15 13:30:00,0.9311434085485746,0.9395096206850504,352.82126376798834,-149.6392637721705,34.758715390396475,532.9777509099528,0
18872,3,2020-07-15 13:45:00,0.8142305083276135,0.9794110999189266,365.4928257748459,-40.23783032214747,55.69787566129678,176.7983727388882,0
18873,4,2020-07-15 14:00:00,0.9044414594710432,0.9170540331791,367.3829311208642,-49.4563701619634,31.055921295142717,140.53688417036227,0
18874,5,2020-07-15 14:15:00,0.9220158359656532,0.975131323535381,241.78277166664708,-33.516463320293084,31.71692310479081,141.56944755761847,1
18875,1,2020-07-15 14:30:00,0.0338826690998917,0.9854921324246858,212.9692192334078,-28.25307447759365,30.81405862921107,672.0867622022989,0
18876,2,2020-07-15 14:45:00,0.0095887502398951,0.9023646827441154,233.38811185833907,-49.52294066240193,57.98122310411445,155.3979445411853,0
18877,3,2020-07-15 15:00:00,0.8761986607354448,0.9374002293370324,399.9393463167904,-19.115396187196637,29.19419974705592,137.44600018820492,1
18878,4,2020-07-15 15:15:00,0.0508841914849427,0.9822091097556608,369.9579983148548,-41.83868613525483,28.08960718026352,186.56973582678387,0
18879,5,2020-07-15 15:30:00,0.8648422939125797,0.972366010152916,370.2664081964085,-13.990633273276188,31.98060027575946,167.44527873335983,0
18880,1,2020-07-15 15:45:00,0.9193384138614537,0.9771261040925592,374.5135119160271,-38.36234565012636,27.708374986104328,193.3607708128988,1
18881,2,2020-07-15 16:00:00,0.876478621417683,0.97943771327509,390.944265577661,-115.54059350331164,28.10241463078649,156.7805422129741,0
18882,3,2020-07-15 16:15:00,0.8991586535612219,0.41204809433962,368.332247334051,-29.654822305264823,27.24340488084793,124.73661127097616,0
18883,4,2020-07-15 16:30:00,0.9476614605391138,0.9013986618765972,387.8792526358155,-46.62916982501354,29.69068513482273,165.75333767204728,0
18884,5,2020-07-15 16:45:00,0.9522558173142592,0.968808107574487,379.1303071231115,-32.969851665412435,28.5181978292304,168.507388808001,0
18885,1,2020-07-15 17:00:00,0.9711678337835022,0.9898719669953988,392.1849735148436,-35.5895964520924,55.05830904157338,121.95696803708994,0
18886,2,2020-07-15 17:15:00,0.9273407004958176,0.5358397057728566,376.0147908216871,-29.98943845786339,33.93490752883072,149.61422590022903,0
18887,3,2020-07-15 17:30:00,0.8545489520419249,0.9834883941047764,396.7937651034321,-42.46864416658292,25.99085626921991,178.027321413845,0
18888,4,2020-07-15 17:45:00,0.8340968298851336,0.957366286275856,376.8163422385078,-12.28165364313724,25.05184728312164,125.01758879963243,0
18889,5,2020-07-15 18:00:00,0.0953757974532245,0.9638506979023944,351.66431471177543,-40.77608506024906,27.37584302921792,130.89915380682385,0
18890,1,2020-07-15 18:15:00,0.9278279567800796,0.9355123123912308,363.5556812211155,-46.90144474100644,34.76697392283427,105.31792996634624,0
18891,2,2020-07-15 18:30:00,0.8782711042629443,0.9450376559205784,382.9330432692887,-31.787180262994443,30.12083865527017,194.2587824629284,0
18892,3,2020-07-15 18:45:00,0.8452967923595274,0.9972365453420212,385.1276871868953,-21.186765848426177,32.87997852880071,152.53988526670926,1
18893,4,2020-07-15 19:00:00,0.8410321187077119,0.5574918460656128,365.4205393072131,-164.77948561274724,32.54869239794241,160.91801583890486,0
18894,5,2020-07-15 19:15:00,0.9078575172333404,0.9376251362834068,353.82884738123715,-17.065277026618325,26.012246182188733,150.44132271368414,0
18895,1,2020-07-15 19:30:00,0.8678150477595558,0.9881425512277372,373.6728380156562,-42.5527750382694,34.0951915663172,176.42890683848086,0
18896,2,2020-07-15 19:45:00,0.8804804753539711,0.939959213413529,377.8733941889079,-36.46703930862764,26.193583807348883,545.2837950061537,0
18897,3,2020-07-15 20:00:00,0.994690353349046,0.9005110152108852,205.52445228430048,-49.85601114530902,46.1201399617763,124.38205623434553,0
18898,4,2020-07-15 20:15:00,0.9612586619879488,0.9464657135364836,368.8983452010938,-25.82045922368441,27.427150757476237,100.79393307496645,0
18899,5,2020-07-15 20:30:00,0.9949661230677124,0.9098663705853048,364.3473470075109,-27.23062008187256,27.054343708436207,180.1319520171412,0
18900,1,2020-07-15 20:45:00,0.9258639539413456,0.9988714548050468,380.900904023083,-29.751734000602298,32.63852765086371,131.6611280229028,0
18901,2,2020-07-15 21:00:00,0.8148229383519622,0.4135404851502312,354.05521822501527,-33.38489317076774,31.91261607174271,141.70036847051514,0
18902,3,2020-07-15 21:15:00,0.8371764298610456,0.9431450060678714,389.82072448562593,-43.1218226773092,33.57267605925829,194.91257562225329,0
18903,4,2020-07-15 21:30:00,0.0174641953344452,0.9130246153120936,350.7942423055389,-32.136860248296074,27.352633707494537,164.16030536903614,0
18904,5,2020-07-15 21:45:00,0.9767265155345416,0.9667586349754332,230.78117035198665,-45.45212849293316,30.102501434927976,663.0675411585385,0
18905,1,2020-07-15 22:00:00,0.8266979414486414,0.9162901784713964,386.5691700432024,-40.0033166150857,28.812612309703336,196.64792425879492,0
18906,2,2020-07-15 22:15:00,0.950913620292546,0.9088693334588196,351.4920347665415,-16.737938113935613,33.90833565267044,186.80742485218508,0
18907,3,2020-07-15 22:30:00,0.8061279902322839,0.9997163747939626,383.2196147087209,-33.462554887078554,49.03353088036064,136.45326511728933,1
18908,4,2020-07-15 22:45:00,0.870410773596446,0.9950333843879632,355.6528917409123,-24.365047256341768,30.538445056191936,130.7631766669232,0
18909,5,2020-07-15 23:00:00,0.8386318632778884,0.968472719493122,212.78936060851677,-25.29599023475731,29.34094354650961,129.3633415209757,0
18910,1,2020-07-15 23:15:00,0.8131312596282027,0.975711545679086,387.11700583484406,-126.8349884191121,34.299147007501304,164.8504512256721,1
18911,2,2020-07-15 23:30:00,0.9445592632420832,0.9398513852419684,361.8673655763102,-11.77545119697396,31.2488725516668,552.1292198697744,0
18912,3,2020-07-15 23:45:00,0.8882047213478972,0.98400993681038,383.9323509714727,-40.04901792416053,48.02231551429211,176.6384145418897,0
18913,4,2020-07-16 00:00:00,0.1333863959415668,0.9057615747350136,373.3379645691522,-137.062005145351,34.98439087028139,112.81929927375796,0
18914,5,2020-07-16 00:15:00,0.993537699493198,0.9655370871887826,382.386753096903,-28.58165283484415,26.448271156902493,113.18625267150912,0
18915,1,2020-07-16 00:30:00,0.8693773069609251,0.9368132422821828,382.1600212017465,-35.426442388148615,32.59631168684747,193.01460655412365,0
18916,2,2020-07-16 00:45:00,0.8618064321857235,0.9869271817466728,396.4284033866597,-19.70135965200649,28.745532598569635,175.3746274826126,0
18917,3,2020-07-16 01:00:00,0.8777282715454697,0.9792967782260298,399.8115327573378,-19.081046796091677,26.815888915675675,120.92886217533268,0
18918,4,2020-07-16 01:15:00,0.8334840990918783,0.9174418270220088,355.4688995841756,-42.89370115977077,34.057285487390075,146.04317797927234,0
18919,5,2020-07-16 01:30:00,0.8604075309586109,0.9816972075672208,371.5348261382102,-10.79265923211696,34.23708716531907,542.3570139900262,0
18920,1,2020-07-16 01:45:00,0.013362152523282,0.9503203930183408,210.3956855240008,-30.565675910186098,26.7464040091329,147.13162652589253,0
18921,2,2020-07-16 02:00:00,0.9603254172629676,0.9309535412327988,370.4550685438881,-41.10566348785859,32.908947111055696,157.00746779749164,0
18922,3,2020-07-16 02:15:00,0.8898349510769649,0.9606218604590774,399.9339241492551,-149.84797963655504,34.00307996274664,144.21643881679745,0
18923,4,2020-07-16 02:30:00,0.9164897817979216,0.9718083073360096,207.22146153796217,-23.786495706141583,33.84162558750476,638.0315545038375,0
18924,5,2020-07-16 02:45:00,0.980890910076168,0.9376766418496072,375.91438907742594,-121.0321826863756,59.49147858547205,129.90460712514556,0
18925,1,2020-07-16 03:00:00,0.8403362285288298,0.9090365580688032,370.74099878739935,-13.043641612425098,33.099312076367,130.31628099741107,0
18926,2,2020-07-16 03:15:00,0.9146983006370384,0.995253778833081,391.726605074755,-131.46656109880382,30.515881304378603,178.3426724936723,0
18927,3,2020-07-16 03:30:00,0.8263822448576467,0.5229553613152855,398.78746910132486,-44.83300469211409,28.230987133469878,148.2631802934805,0
18928,4,2020-07-16 03:45:00,0.8665464681797517,0.9197885378874868,245.7019732296541,-31.91444303672499,55.69183026217456,198.88611554223567,0
18929,5,2020-07-16 04:00:00,0.8093017607341474,0.9360062348883584,239.24374231893475,-155.956100308852,45.96201463472169,174.0372653309976,0
18930,1,2020-07-16 04:15:00,0.8294745281895474,0.9540325104899045,247.2303507992835,-149.00729395410232,27.0373410792536,160.4163829205311,0
18931,2,2020-07-16 04:30:00,0.8402824254436856,0.9144021958422938,381.7313425643199,-37.45233149258621,34.11245461285458,179.24139132994912,1
18932,3,2020-07-16 04:45:00,0.0532416941034423,0.9745168107867748,360.1858698578934,-25.600903168228463,33.85614007274301,158.9145667503387,1
18933,4,2020-07-16 05:00:00,0.8430532124204784,0.9371253362479536,236.5764934506516,-22.953475239177514,32.50259196788063,167.38334756652662,0
18934,5,2020-07-16 05:15:00,0.8684105603976409,0.9462540901566672,360.11634666830946,-21.34776945160564,31.72897882333281,112.9443429712148,0
18935,1,2020-07-16 05:30:00,0.864822198973545,0.9927661469259036,368.401561185067,-10.192508323084944,29.456018204009258,187.09642237098683,0
18936,2,2020-07-16 05:45:00,0.8471191296955697,0.929505962815984,387.474186506074,-28.357338992552695,33.10004023589774,162.76071363226765,0
18937,3,2020-07-16 06:00:00,0.86643813617054,0.930258383032442,384.07304320859066,-32.52687070829976,27.438536850234755,191.76751061305163,0
18938,4,2020-07-16 06:15:00,0.0781778491010239,0.9284479478366818,389.0267572766344,-27.693577313705703,27.83841282056778,117.698253842664,0
18939,5,2020-07-16 06:30:00,0.924062725849161,0.97403806311521,241.43899620150137,-14.802083835512631,31.836192203615987,161.25738713640115,0
18940,1,2020-07-16 06:45:00,0.8828300241405103,0.9855436543859472,392.6421943688863,-33.463535472645795,34.893966073048375,169.45888520612925,0
18941,2,2020-07-16 07:00:00,0.9042517874697448,0.9150812851232806,390.57324914121625,-19.43847654390885,32.7121166188292,148.93144233917283,0
18942,3,2020-07-16 07:15:00,0.8953212695163998,0.9946143454537372,384.9482376386642,-39.36438355568372,25.6861053084878,160.67942698254774,0
18943,4,2020-07-16 07:30:00,0.916630499662881,0.9669294800738154,382.7906138748869,-34.572791204323366,45.82002718736837,177.69283521481515,0
18944,5,2020-07-16 07:45:00,0.0731583009602162,0.4868139925708671,374.7600992394344,-39.75329052436716,25.049870107899345,535.0800194569774,0
18945,1,2020-07-16 08:00:00,0.9525366344032972,0.9691341293660316,385.12361309772695,-198.6423681924489,29.771663935779618,184.95951203251636,0
18946,2,2020-07-16 08:15:00,0.0771313024799211,0.9362889698039004,363.150697736788,-25.56982912719045,31.964576549010047,176.36986453843792,0
18947,3,2020-07-16 08:30:00,0.862802213392982,0.9306679353135284,367.3727468828058,-30.28356981794778,34.988509691297054,541.3112766775887,0
18948,4,2020-07-16 08:45:00,0.988896395911344,0.4380234435923718,381.223226033516,-20.323129572425536,25.71521899494074,140.49996051747485,0
18949,5,2020-07-16 09:00:00,0.8073110552648243,0.9213662478742908,383.8924109252836,-49.38935818058867,34.38252387077061,138.81622427492974,0
18950,1,2020-07-16 09:15:00,0.8347156937489191,0.9220259443769412,362.2255656875519,-182.3993703660425,28.11069726040789,147.76774285111543,0
18951,2,2020-07-16 09:30:00,0.1397067721811614,0.4635705261245506,359.37390773017376,-22.31438692209574,34.68419028214176,198.92392267474497,0
18952,3,2020-07-16 09:45:00,0.9082524675180128,0.9288936739106216,350.71997422187144,-194.0346965088654,49.776772505868365,175.11518678573066,0
18953,4,2020-07-16 10:00:00,0.0042823703392744,0.9287954022828993,208.22627771679484,-13.257134957222943,26.05844827551228,176.99499137472725,0
